1_30A1A_M,2_30A1B_M,3_30A1C_M,4_30A2A_M,5_30A2B_M,6_30A2C_M,7_9A1C_F,8_9A2A_F,9_9A2B_F,10_9A2C_F,11_9A2D_F,12_9A2E_F,13_GF_27F2,14_GF_27F3,15_GF_27F4,16_GF_27F5,17_GF_27F6,18_GF_27F7,19_GF_27M1,20_GF_27M2,21_GF_27M5,22_GF_27M7,23_GF_27M8,24_GF_27M9
251217.7917,333026.0222,252617.2329,231293.1059,289057.9826,215451.5488,96927.29059,266787.7499,156221.649,242770.3184,113638.1361,159412.9049,147128.6102,169090.4719,254900.1429,129771.0417,163856.6102,159773.7393,46581.84608,121954.6054,129534.6322,120308.6345,147426.3434,94935.5906
48317.52025,88658.60668,48969.86508,0,7283.111185,16391.66516,474759.1904,747392.4737,540469.643,157181.9962,495017.946,384767.8766,141528.067,181674.8618,105979.5186,224125.3916,189946.3877,257098.5107,161284.1649,219515.0464,160035.537,194538.5457,402557.4926,748145.809
413139.6089,465045.4833,327509.8365,200331.676,211462.1121,302493.784,225314.2703,270070.6235,399835.4868,108546.4133,220862.6505,390501.5236,243953.0555,1097796.615,1342262.441,916987.8133,1259950.012,1016065.948,724865.5746,866862.8006,752406.6697,1090721.034,1058629.345,933141.218
164271.695,609843.4652,1200985.911,182182.4332,155047.9835,193756.9094,179735.5612,226716.2597,167177.6809,62386.75685,128794.4695,113433.2516,441588.4221,511396.7855,312396.8894,334699.5304,420655.6871,382519.5467,425354.6831,1204737.323,339873.6191,338152.993,362971.1837,446846.0579
2310574.157,1304510.664,2478547.319,812364.1246,930324.3832,1060956.475,1114491.91,1512307.434,1138511.758,633527.5053,920321.0076,1239208.637,2694214.577,1915333.724,1338042.349,1701682.693,2954722.554,3692045.855,979276.3861,1972903.843,1264684.273,739950.0062,892516.024,1295383.66
13089533.17,10580808.88,9279676.78,5305056.998,1546283.415,5427362.304,4396294.595,5593351.131,4517466.905,5763579.581,2382714.081,4555122.834,1648352.65,2738681.177,1571797.066,1200522.601,2181152.428,1242557.972,4937147.834,2678110.978,2104074.249,2065826.813,5599188.263,2002974.467
3678835.664,4558682.753,3030205.793,1070367.906,670078.9934,1210621.233,1157135.367,2150305.579,1605347.459,613165.7457,1104047.934,697189.3425,849940.9829,428519.1964,699409.5444,125809.8688,118810.1933,150600.1613,1036212.961,2097312.314,1763490.441,1119558.993,1361234.937,1258851.975
1359206.835,1193982.889,1595884.705,850948.5576,832460.8324,815125.9345,1071471.182,1261748.568,886779.8382,1745506.001,960170.5077,496930.0653,1326844.457,3012794.306,1298175.805,1622463.713,1432628.461,3257599.744,1217900.578,2004897.259,1069697.183,1252559.638,880646.9672,1467306.048
757544.8643,516237.4758,407989.7916,681063.9544,627519.0425,509971.3303,472928.3288,427433.8181,106332.8394,156243.4929,481978.832,750714.5574,1694979.339,763242.8819,919097.8439,805747.1533,880818.6435,1022025.347,650505.6955,857601.3352,949609.5943,873009.0282,593879.353,853102.9193
2698685.847,1707193.049,1116043.039,2450337.675,572216.468,3486198.44,2627234.513,2071899.547,1879799.55,2877259.654,1572674.499,2697279.442,663708.8308,397825.561,476394.6205,600620.9,1047156.165,335803.0786,1094765.595,1106814.006,1048895.942,1082767.882,742071.8993,1335511.457
4133374.393,375505.7553,456595.5403,275126.0634,251169.1451,350885.7403,1653911.243,17882213.57,4085926.636,5428158.496,3365170.561,6055783.171,3780606.728,586728.8264,334549.8668,565561.4085,2295387.347,2983694.421,569169.3815,795968.3821,709493.7427,367519.6399,368878.1503,1204844.812
1454286.134,1113144.754,705001.3001,1047790.906,731206.3199,629227.5557,258719.4067,0,46327.83491,273693.6942,139755.3931,37407.33822,4578270.139,1198444.594,943279.6871,925701.6146,1364314.113,1511653.092,673559.1312,1421398.39,715861.1377,676801.9772,505174.3249,1212274.252
204120.7241,369885.5334,324258.0505,275781.9708,280278.6967,264089.9569,249381.064,289582.0132,264576.9748,253312.9074,290603.6947,188692.4999,290314.9473,342110.2672,343151.4363,228450.3344,263296.4766,221552.4154,289618.0046,299665.5753,201352.2853,249283.6878,282716.5298,371853.1208
8515038.867,9980689.109,4350193.322,10764877.56,9460898.032,6112937.003,7098030.079,7483639.907,7359664.55,4979769.469,7326315.116,9240428.778,6389272.862,7512954.57,7188377.157,5406323.888,6867191.12,6574834.657,5174679.489,5723920.072,5739454.81,7680684.798,6237712.304,4535093.666
1712036.741,689292.3858,1381308.509,981045.8761,1109143.076,1564066.338,789072.5944,1177334.545,1149179.452,1830561.535,945022.9056,1315751.362,1435495.174,974887.9011,1053839.655,1181940.504,880883.4941,1121060.123,1270030.78,1547193.516,1097868.308,1218737.166,1225685.608,1457598.873
1795418.411,1169689.689,1190919.668,2213260.599,1515422.719,122366.0381,380767.7173,2802950.869,3659687.345,1654134.612,589920.902,1018813.738,2462005.019,1066609.123,5697964.636,3005923.518,5628789.605,1136683.296,2675681.451,3561981.223,4163251.91,2310867.639,11640259.69,1835227.051
326192.0223,391037.7742,403814.6857,109865.3864,103512.6751,111096.5188,180277.7057,186887.4859,110316.2896,94725.84053,116417.6805,115039.8337,388790.0731,365245.5488,302839.8044,282439.5617,441504.4012,583542.3032,166806.1716,403268.9212,234393.5798,128865.8776,134595.1942,172370.8247
394558.9618,121116.0656,132190.7433,203402.2956,214653.2602,125294.421,170111.9694,99574.05964,204324.1479,293306.781,205970.2105,204522.0927,1384421.232,722290.0613,849825.1072,915680.9869,1135315.211,1206258.412,258119.7153,212880.7764,418291.8172,250588.4622,325181.7159,277997.6779
213177.9301,523831.9666,790059.3506,301888.5406,252579.71,338247.7697,275110.1759,193918.5036,168566.471,104959.02,178855.7054,222615.5264,334301.9896,561000.0148,386910.6932,456239.4422,412405.7479,548491.4556,534107.4155,942641.1702,487285.1051,491596.5856,378809.9917,482855.5931
164714.5308,196115.4428,290017.749,232969.1623,174959.0402,156685.378,241122.2656,130859.2493,120386.3353,149013.6331,117273.3215,152748.052,95140.51541,238456.5913,188992.0431,293871.0832,276923.9065,272020.4044,333630.3145,306133.1017,229675.2058,466749.0042,238402.028,476652.939
2784762.926,3421860.784,2910824.989,4677724.915,4364366.749,4090838.288,282814.3137,534029.941,162277.3025,300388.6611,195280.1699,1008469.458,128426.1815,59475.2309,70121.84276,114460.4025,95017.21644,116266.9528,1895285.253,1945519.146,873973.6318,1605005.606,2015487.472,1102858.073
818781.3346,141234.1847,1457070.867,1223605.352,1006926.18,1230063.536,607374.3133,194557.5952,883451.7338,147523.0179,156649.499,263830.6134,695267.1404,748105.7006,708933.1021,1087716.574,1063729.739,312394.9303,620019.1937,1219920.594,602977.1271,429555.1123,1247363.121,303171.8769
11633464.81,8641439.999,5278696.055,11415037.25,13032396.77,7169480.105,6410455.273,5277192.607,3693547.68,2909175.681,4847332.136,9307950.844,24308067.36,12447106.26,13430948.37,13628466.49,12381192.3,16068978.46,9341749.853,12284229.21,11381654.37,9803082.384,10276633.25,10068270.54
1857122.524,3765907.147,4409873.499,1712359.198,1896888.564,1905013.904,1319300.909,2795215.102,2125795.849,1536427.467,2327653.272,1756740.025,3687489.575,3235896.662,2514411.611,1517829.754,2793634.47,2054366.184,1532701.681,3963817.149,1900699.387,1579734.917,1651688.181,3365650.597
5736807.821,6408588.466,8756760.043,6737222.215,6945558.422,7322301.684,8138116.624,6219691.85,7164396.526,6818903.453,7629684.066,6174710.611,9840341.372,7608489.723,6413579.469,8838294.739,6212046.95,8693228.682,6660604.32,7203499.21,6417398.854,6657860.491,6693868.167,6902115.496
2283943.849,1911541.73,1823356.784,1487340.304,1539877.486,1968338.224,1238904.879,2047512.943,1360264.735,1872042.108,1339997.909,2075584.623,4713518.99,2103217.79,2457166.268,2491321.483,3011236.381,2650947.581,1764527.555,2131618.351,1837325.749,1767680.539,2114927.705,1637808.941
707723.6202,266116.1066,129947.9648,315257.5984,292189.3759,289080.0563,159082.0335,232035.6089,345774.7953,1285433.565,131428.735,328421.7943,199707.2429,449207.7451,376421.1134,474420.5835,355427.9395,200718.7279,450420.1856,356653.0867,441745.4637,308883.9073,340882.1673,317218.684
1157930.46,1142932.69,412672.7826,1446175.73,1373108.113,675461.7009,1369430.542,615954.9156,1011582.519,1080141.771,872420.1524,1249617.374,2595173.989,3246856.76,3639674.247,3840343.954,3841512.248,3937382.652,1581067.15,2062017.457,2426009.399,2151627.904,2618285.544,2332902.089
565537.4775,676557.8606,711020.7451,429115.9093,611461.7843,571508.4014,1052549.994,1062795.948,1615936.655,1188582.338,1300453.544,993264.9294,785610.1401,696065.617,821213.1704,813950.089,972612.3023,826932.4341,729603.8878,832451.528,627217.1971,534447.876,618104.0212,646724.2947
765920.755,1014488.204,340569.6459,988989.2994,755468.6784,605945.3037,650275.0122,750218.6613,746312.6161,691449.6093,501493.661,837324.5757,1444047.658,693012.9625,439771.4601,370025.4471,485907.4769,575589.8419,1166565.642,477484.4011,541318.0654,698752.6803,422101.7251,1369211.941
795460.5614,5040524.105,7382800.143,1570718.437,2117808.503,2474949.738,1781169.653,3336115.425,3203300.142,439550.8243,3340875.916,1293784.125,1888972.079,3049418.23,2611327.578,1211098.139,2199690.57,1652356.595,2548557.247,8437606.33,1835428.222,2935462.065,3349618.039,5245688.627
597572.3743,507175.7914,643277.4921,453608.0024,516759.6332,491726.4546,634385.7866,685365.1702,844321.1223,633823.504,669225.2064,683867.4704,682710.9324,614527.3242,448819.7659,639426.6362,652197.9314,731138.3911,527700.4082,624708.8381,721661.134,471580.6242,781067.5243,577695.479
541868.379,923869.6013,381130.1063,409455.86,329401.8575,329144.7546,343100.9769,252328.824,455410.6805,67996.48171,270530.2694,271487.489,59532.16176,190583.2806,416547.4318,414928.272,52968.62215,347637.9221,150873.53,103749.4644,338304.1626,289119.5187,145624.3129,343336.3728
219301.0831,167259.3594,96708.13404,141676.5853,89157.71462,52591.2054,79999.39769,99484.82909,165219.7293,823354.9238,133637.3273,91343.22522,160833.8447,188688.3033,161157.6008,144335.5556,209139.3521,203969.9143,185577.2364,213678.7512,225046.0987,170011.1831,192617.0409,139082.8265
4788362.518,3386764.395,6670294.513,2235340.04,1925183.381,2614410.545,9779119.37,6583107.314,6230334.593,3273164.939,4632825.427,5387604.751,6893853.837,6176326.749,5421379.416,6792597.332,6025361.035,7456589.044,7363926.571,8821681.729,5698628.78,5169767.256,5095415.329,6041134.16
153998.5606,266874.6195,363999.6355,182220.8575,182654.6398,187816.1274,147416.3552,142907.9736,106237.4572,133901.9788,92104.8675,117615.7981,229319.3124,226980.7438,255205.8857,256738.6499,246698.0358,261319.0663,308864.6329,331482.7761,228190.9178,253191.0143,210737.4942,241303.3018
247525.1501,840992.3979,1825968.056,1033025.227,953304.3618,247358.3607,1252570.65,3022230.351,1365805.58,889763.8669,2369918.246,1789047.517,354309.9459,473043.3171,175513.1318,155124.8391,312495.7247,721681.186,221218.6492,310309.3002,320609.7657,331507.2394,659165.8412,514095.8037
262334.9892,296413.3363,331740.6399,372541.4316,375910.2306,306638.9635,348056.5722,367675.0988,370155.8397,257790.7807,370421.8526,359825.2629,255327.1549,323555.4315,290948.1361,353068.3689,295388.0476,294107.537,403004.8435,306422.5172,319658.2226,360661.5754,289171.9048,307474.1322
1968508.387,1525302.409,923804.7417,1983439.155,2221563.653,1235341.75,1166468.75,864890.1338,611606.1915,441428.0852,821963.4426,1668550.015,4282607.638,2176233.459,2429845.212,2498566.324,2210001.269,2849432.45,1512580.787,2089080.532,1933835.931,1787211.949,1818129.988,1783239.248
294828.0099,810930.5978,926217.9103,363758.9493,140626.6381,230358.1674,733152.9735,982692.4733,539728.1103,538852.9979,541167.6037,509767.5614,1031744.393,1875746.622,1174480.728,894627.9766,1228383.535,940547.2243,1674680.261,2476344.971,1258206.844,1431410.134,1101888.533,2810927.517
735153.885,1216377.437,1966008.79,955188.1535,791470.6927,1152257.071,1371125.801,723712.8074,610980.4065,950693.9676,520577.5662,780551.3639,1659456.385,3047058.002,2118088.341,2722595.29,2664486.259,2471348.855,3195218.807,3434624.533,2806614.17,3007360.848,2734739.79,3446190.054
2029333.54,3999991.84,4585014.395,2061632.54,1278146.66,1923971.613,2370001.663,3501042.688,2367813.651,1360796.78,1739466.271,2392548.484,5989590.131,6129827.861,2860223.053,4184719.927,6472972.957,5774827.205,4506481.342,8336540.488,3200745.743,3243938.79,2664427.618,6077122.531
48238.02718,615851.9158,852137.8638,158543.1909,229589.921,219879.6809,84045.41435,446826.5146,305778.9223,152428.6865,361170.634,207253.9282,600379.1223,538939.9686,344087.5955,162609.6682,486768.7565,277103.6809,129247.5627,530903.5077,206863.5834,145703.2872,165899.5312,495108.3935
1702661.387,1179126.627,1458007.17,1637879.773,1296503.938,943865.4227,1641341.295,1336223.286,790323.1991,1281544.218,1002634.931,1253033.004,1403272.855,1847495.227,1425028.516,1327666.393,1785015.919,1562204.472,1045752.122,1242240.945,1257369.541,1286339.94,864266.1956,1179946.945
3534811.733,3780954.395,1937791.23,2908050.825,4595469.018,3597762.305,21949.4409,6359529.49,2905692.427,301271.688,2402935.58,2711777.774,707258.9367,2044987.376,1842676.136,1483575.026,2275785.61,2292098.802,1599367.155,1684827.795,650905.879,1344653.097,1505866.458,697884.8299
615341.9245,540469.6226,827856.7188,346758.788,322301.8471,408759.4116,252260.0445,395446.2123,406281.6742,235932.269,334888.109,425490.9554,191124.6137,323242.3176,310642.7138,286541.189,309517.623,326706.8499,450642.1728,651293.6737,436040.6979,509457.0713,644903.4528,582111.1719
299425.4762,605879.2579,709113.6478,539179.2399,450960.1116,579036.6397,324281.9864,401107.1596,377234.651,184428.3785,462236.7577,341610.1302,141165.373,262686.8383,285572.9823,217972.9195,235538.5938,309747.4155,731705.5223,761791.0506,413087.0453,776458.3019,666147.528,657802.2161
7754286.078,14344362.47,20899909.62,9363488.77,7452163.942,12758955.53,6813679.717,5517495.6,8828625.749,2817417.735,9614545.773,5535753.785,2324858.605,6665511.176,4251530.254,4285073.976,3271392.273,5394782.35,12404298.67,14222543.7,10985824.36,12226255.44,12324603.05,15530653.06
1354908.1,540946.8893,558728.6023,902786.5316,838522.1054,539679.6192,284839.1109,404995.9709,125329.8267,432632.0924,229146.0229,695657.315,3641560.07,1718936.462,2239288.568,2267773.457,2873700.543,2943220.427,1496255.942,1848872.701,2627063.018,1938572.565,2165578.253,2359281.924
770992.9434,453086.1254,1028684.695,293330.7135,283265.066,370435.1506,1499284.535,1020572.46,1016134.309,471975.8804,740745.1817,821195.2197,1064063.667,989272.3967,776283.2675,1042898.556,894014.511,1206342.93,1062340.058,1370445.726,898000.8605,747765.899,742848.6106,900389.8861
276924.4253,364217.9767,187694.5221,96411.72201,134332.3203,130791.2022,1414490.139,1373002.127,1221315.686,526701.2579,962836.5534,1175742.332,151363.0267,48019.7328,160207.6361,71639.25363,127077.5822,146056.9173,33614.0325,30341.26597,83110.82982,81602.26188,71461.09952,99569.54179
184959.2726,873190.9388,1201779.792,794317.2594,647887.2148,736223.6092,813771.7658,571400.682,552688.4541,120490.8002,421200.961,488101.2995,20916.52373,819218.8649,741778.8786,727652.5508,475216.4975,370623.4033,1173373.502,1208808.372,760039.2467,1323176.424,1081749.237,1202288.723
404135.2065,129732.7584,146512.3958,533612.5791,455432.9232,277343.2021,276679.8964,291169.4106,274980.8023,474078.7433,213410.1941,199456.0009,1890614.402,1828866.03,2367040.031,1884619.235,2803857.101,3020964.1,578834.036,568751.9378,924260.7064,741781.5759,709071.5863,722720.4558
249024.3821,183804.2211,104773.4395,285198.6419,346188.311,320135.6078,142613.3887,386238.4882,127259.7805,386021.4147,106038.5221,539897.6632,836555.3212,544910.4785,478651.0695,503453.9341,510591.8464,662083.2492,143368.6521,200788.1035,282295.5622,207403.586,207639.0778,187734.5841
165084.6786,75615.00733,44555.05705,128715.5631,127938.1399,69147.41114,77373.86147,39151.50724,25294.20752,7876.887591,59874.8131,108391.8417,373771.4454,116575.0258,158221.3428,171387.6223,162561.1739,185853.5223,102557.4209,180274.6882,126227.1552,105814.0076,165699.9738,121829.6997
189531.7288,650475.5783,138643.7864,631256.3497,931015.1039,370881.6487,259367.9582,360472.3653,684858.9227,178195.9616,149640.9191,255073.0444,597309.2443,408969.0147,381429.5414,240279.6679,760814.8943,146690.8444,656314.4912,1008696.82,324470.978,573146.6556,474818.0065,615699.5256
182514.6489,178052.8117,356106.8395,142086.6572,111233.3993,96002.94961,109252.4838,172237.7321,68939.46533,207591.2279,116437.4194,87796.82981,177791.6402,374820.2211,316016.3277,371999.2389,269961.2967,317504.7653,475330.7033,553324.6841,447110.2043,306754.9518,374656.0325,474335.5074
84962.86349,679762.1883,781560.4773,212321.9301,487731.5716,303598.8124,304889.6419,506563.9915,320177.413,153413.531,132792.5154,284800.9541,888868.728,1096362.224,453836.6641,523190.7607,895357.2005,1052457.457,698966.4136,1521157.376,422396.365,429594.1449,296986.0872,965133.2525
1459093.931,2982714.5,3099140.27,1511223.017,1507599.647,1525819.894,1198730.433,2380431.429,1711940.769,1463224.941,1641059.62,1530976.65,2999218.477,2726788.6,1885947.074,1461252.095,2314010.385,1525868.623,1458804.919,3215243.555,1667922.8,1588107.972,1474889.086,2796212.42
4369285.296,11802529.8,11015577.73,5173270.852,4452193.864,4229320.573,3644098.526,3026074.925,2704858.55,2967274.106,3300467.015,2355064.695,5011343.723,6292991.232,4147903.311,5224355.516,5720481.278,3166206.639,5487603.364,11435207.44,4120835.345,6069290.709,5239755.74,10119902.17
1738856.307,1819070.568,2249571.241,4826282.303,4001762.531,2943651.195,2807317.1,2536691.716,1261762.117,1059003.193,1402008.096,2015780.61,2759443.714,3514244.162,3696460.394,3435663.446,3998278.71,3794004.569,3240749.664,3412810.348,4351262.73,4050528.283,3462632.549,3401629.866
44252216.98,56941630.89,43846894.2,61850312.77,58481995.29,54625295.25,61820539.52,63033207.74,58228517.95,34466219.09,66294135.92,59632708.17,22088979.03,56582600.84,54754841.5,48161976.57,53734322.82,35156989.65,51502042.49,53338886.47,57378921.55,57176221.63,56597952.1,52810037.8
